Timestamp,Open,High,Low,Close,Volume
2024-12-26 19:39:00,453.0900,453.1900,453.0200,453.1500,2221
2024-12-26 19:38:00,453.1400,453.2000,453.0000,453.0300,1224
2024-12-26 19:37:00,452.9300,453.2500,452.8600,453.1400,3672
2024-12-26 19:36:00,453.0300,453.1400,452.9000,452.9500,6358
2024-12-26 19:35:00,453.1500,453.1500,453.0121,453.0121,449
2024-12-26 19:34:00,453.1050,453.1800,453.0500,453.0800,310
2024-12-26 19:33:00,453.1850,453.2500,453.0111,453.1800,3297
2024-12-26 19:32:00,453.2400,453.2700,453.0200,453.2700,902
2024-12-26 19:31:00,453.3000,453.3500,453.0800,453.2400,1970
2024-12-26 19:30:00,453.2500,453.3500,453.2500,453.3250,1303
2024-12-26 19:29:00,453.2200,453.3490,453.1500,453.3490,5334
2024-12-26 19:28:00,453.2000,453.2500,453.1200,453.2000,1374
2024-12-26 19:27:00,453.1000,453.2500,453.0000,453.1350,2796
2024-12-26 19:26:00,453.0600,453.2000,452.9300,453.0600,2157
2024-12-26 19:25:00,452.9500,453.1000,452.8500,452.9300,1834
2024-12-26 19:24:00,452.9300,453.1100,452.8200,452.9800,4180
2024-12-26 19:23:00,452.7600,452.9300,452.7600,452.8750,739
2024-12-26 19:22:00,452.8000,452.9300,452.6500,452.8700,2877
2024-12-26 19:21:00,452.8000,452.8700,452.6000,452.8350,3714
2024-12-26 19:20:00,453.0000,453.0000,452.6500,452.7500,4460
2024-12-26 19:19:00,452.9500,453.1000,452.9000,453.0000,1034
2024-12-26 19:18:00,453.0000,453.1000,452.7500,452.9500,2684
2024-12-26 19:17:00,453.0200,453.1000,453.0000,453.1000,3905
2024-12-26 19:16:00,453.1500,453.2100,453.0101,453.0500,2205
2024-12-26 19:15:00,453.1300,453.2100,453.1000,453.2000,1112
2024-12-26 19:14:00,453.1600,453.2500,453.0500,453.1300,823
2024-12-26 19:13:00,453.1700,453.2900,453.0500,453.1600,2278
2024-12-26 19:12:00,453.2450,453.2900,453.0500,453.1250,2361
2024-12-26 19:11:00,453.2000,453.3900,453.1800,453.2500,879
2024-12-26 19:10:00,453.2550,453.3500,453.2100,453.2100,1088
2024-12-26 19:09:00,453.3000,453.3000,453.2100,453.3000,679
2024-12-26 19:08:00,453.3750,453.4000,453.3000,453.3000,1328
2024-12-26 19:07:00,453.3500,453.4500,453.3000,453.4000,906
2024-12-26 19:06:00,453.2550,453.4500,453.2100,453.3650,737
2024-12-26 19:05:00,453.3200,453.4300,453.2100,453.3000,2115
2024-12-26 19:04:00,453.4000,453.4800,453.3000,453.3200,1587
2024-12-26 19:03:00,453.4501,453.4800,453.3200,453.4500,1166
2024-12-26 19:02:00,453.4000,453.5000,453.3200,453.4500,1238
2024-12-26 19:01:00,453.4500,453.5200,453.3500,453.4000,429
2024-12-26 19:00:00,453.3800,453.5500,453.3200,453.5500,1090
2024-12-26 18:59:00,453.5200,453.5300,453.3200,453.3800,1121
2024-12-26 18:58:00,453.5000,453.5600,453.3200,453.3200,1497
2024-12-26 18:57:00,453.5600,453.6600,453.3900,453.5000,289
2024-12-26 18:56:00,453.5500,453.6925,453.3900,453.3900,194
2024-12-26 18:55:00,453.4800,453.6925,453.4000,453.5500,1689
2024-12-26 18:54:00,453.5200,453.7000,453.3500,453.5300,2089
2024-12-26 18:53:00,453.6000,453.7000,453.5000,453.5101,1385
2024-12-26 18:52:00,453.3800,453.7000,453.3700,453.5500,1868
2024-12-26 18:51:00,453.4000,453.6000,453.3300,453.4000,1215
2024-12-26 18:50:00,453.3800,453.6100,453.3000,453.4850,2654
2024-12-26 18:49:00,453.1950,453.4599,453.1500,453.4000,5222
2024-12-26 18:48:00,453.1350,453.2700,453.0000,453.1600,1862
2024-12-26 18:47:00,453.1550,453.2800,453.0000,453.0400,1929
2024-12-26 18:46:00,452.9500,453.2800,452.9000,453.1150,4072
2024-12-26 18:45:00,452.8500,452.9600,452.8000,452.9500,3144
2024-12-26 18:44:00,452.7100,452.9600,452.6500,452.8910,2972
2024-12-26 18:43:00,452.7600,452.8000,452.6500,452.7000,625
2024-12-26 18:42:00,452.6500,452.8000,452.6000,452.7100,2298
2024-12-26 18:41:00,452.7800,452.7800,452.6000,452.7600,535
2024-12-26 18:40:00,452.9600,452.9600,452.5700,452.7000,999
2024-12-26 18:39:00,452.8800,452.9600,452.8000,452.8800,419
2024-12-26 18:38:00,452.9621,453.0000,452.7600,452.8800,1326
2024-12-26 18:37:00,452.8250,453.0000,452.6500,452.8550,1201
2024-12-26 18:36:00,452.6400,453.0000,452.5600,452.7600,1657
2024-12-26 18:35:00,452.8700,452.8700,452.5603,452.5900,3185
2024-12-26 18:34:00,452.8600,453.0100,452.7000,452.8900,1545
2024-12-26 18:33:00,453.0700,453.2300,452.8000,453.0300,12873
2024-12-26 18:32:00,453.1200,453.2600,453.0700,453.0700,1380
2024-12-26 18:31:00,453.1293,453.2600,453.1000,453.1000,1463
2024-12-26 18:30:00,453.1200,453.2600,453.0700,453.2000,2524
2024-12-26 18:29:00,453.2500,453.2500,453.1000,453.1600,3703
2024-12-26 18:28:00,453.1500,453.2500,453.0700,453.1600,1839
2024-12-26 18:27:00,453.1700,453.2500,453.1000,453.2500,550
2024-12-26 18:26:00,453.2500,453.2500,453.0700,453.1300,1167
2024-12-26 18:25:00,453.1300,453.2500,453.0700,453.1650,4051
2024-12-26 18:24:00,453.1800,453.2500,453.0500,453.1301,2075
2024-12-26 18:23:00,453.2300,453.2900,453.0200,453.1900,3839
2024-12-26 18:22:00,453.1000,453.2300,453.0000,453.1100,5014
2024-12-26 18:21:00,453.1400,453.4000,453.0200,453.0550,2351
2024-12-26 18:20:00,453.4000,453.4000,453.1200,453.1310,2335
2024-12-26 19:59:00,452.3100,452.4900,452.2000,452.2999,12361
2024-12-26 19:58:00,452.4900,452.5000,452.2800,452.2800,8932
2024-12-26 19:57:00,452.6700,452.6700,452.3500,452.4900,6342
2024-12-26 19:56:00,452.8400,452.8400,452.5100,452.5300,8224
2024-12-26 19:55:00,452.9600,452.9700,452.6200,452.6603,4746
2024-12-26 19:54:00,452.9800,453.0000,452.8000,452.8001,9134
2024-12-26 19:53:00,452.9600,453.0900,452.8400,452.8700,2711
2024-12-26 19:52:00,453.0500,453.1000,452.8300,452.8300,3251
2024-12-26 19:51:00,453.0982,453.1000,453.0000,453.1000,3554
2024-12-26 19:50:00,453.0000,453.1100,452.9700,453.0000,6925
2024-12-26 19:49:00,452.8600,453.1100,452.8600,453.0000,1552
2024-12-26 19:48:00,452.8700,453.0000,452.8000,453.0000,2747
2024-12-26 19:47:00,452.9800,452.9999,452.8100,452.9000,1586
2024-12-26 19:46:00,452.9500,453.1100,452.8500,452.9800,2439
2024-12-26 19:45:00,452.8900,453.0000,452.8000,452.9250,2831
2024-12-26 19:44:00,452.7600,452.9900,452.7600,452.8000,2900
2024-12-26 19:43:00,452.8498,452.9900,452.7000,452.7200,6039
2024-12-26 19:42:00,452.9000,452.9500,452.7500,452.7500,4776
2024-12-26 19:41:00,453.1500,453.2000,452.9000,453.0000,5046
2024-12-26 19:40:00,453.1000,453.2000,453.0500,453.1400,1555
2024-12-26 19:39:00,453.0900,453.1900,453.0200,453.1500,2221
2024-12-26 19:38:00,453.1400,453.2000,453.0000,453.0300,1224
2024-12-26 19:37:00,452.9300,453.2500,452.8600,453.1400,3672
2024-12-26 19:36:00,453.0300,453.1400,452.9000,452.9500,6358
2024-12-26 19:35:00,453.1500,453.1500,453.0121,453.0121,449
2024-12-26 19:34:00,453.1050,453.1800,453.0500,453.0800,310
2024-12-26 19:33:00,453.1850,453.2500,453.0111,453.1800,3297
2024-12-26 19:32:00,453.2400,453.2700,453.0200,453.2700,902
2024-12-26 19:31:00,453.3000,453.3500,453.0800,453.2400,1970
2024-12-26 19:30:00,453.2500,453.3500,453.2500,453.3250,1303
2024-12-26 19:29:00,453.2200,453.3490,453.1500,453.3490,5334
2024-12-26 19:28:00,453.2000,453.2500,453.1200,453.2000,1374
2024-12-26 19:27:00,453.1000,453.2500,453.0000,453.1350,2796
2024-12-26 19:26:00,453.0600,453.2000,452.9300,453.0600,2157
2024-12-26 19:25:00,452.9500,453.1000,452.8500,452.9300,1834
2024-12-26 19:24:00,452.9300,453.1100,452.8200,452.9800,4180
2024-12-26 19:23:00,452.7600,452.9300,452.7600,452.8750,739
2024-12-26 19:22:00,452.8000,452.9300,452.6500,452.8700,2877
2024-12-26 19:21:00,452.8000,452.8700,452.6000,452.8350,3714
2024-12-26 19:20:00,453.0000,453.0000,452.6500,452.7500,4460
2024-12-26 19:19:00,452.9500,453.1000,452.9000,453.0000,1034
2024-12-26 19:18:00,453.0000,453.1000,452.7500,452.9500,2684
2024-12-26 19:17:00,453.0200,453.1000,453.0000,453.1000,3905
2024-12-26 19:16:00,453.1500,453.2100,453.0101,453.0500,2205
2024-12-26 19:15:00,453.1300,453.2100,453.1000,453.2000,1112
2024-12-26 19:14:00,453.1600,453.2500,453.0500,453.1300,823
2024-12-26 19:13:00,453.1700,453.2900,453.0500,453.1600,2278
2024-12-26 19:12:00,453.2450,453.2900,453.0500,453.1250,2361
2024-12-26 19:11:00,453.2000,453.3900,453.1800,453.2500,879
2024-12-26 19:10:00,453.2550,453.3500,453.2100,453.2100,1088
2024-12-26 19:09:00,453.3000,453.3000,453.2100,453.3000,679
2024-12-26 19:08:00,453.3750,453.4000,453.3000,453.3000,1328
2024-12-26 19:07:00,453.3500,453.4500,453.3000,453.4000,906
2024-12-26 19:06:00,453.2550,453.4500,453.2100,453.3650,737
2024-12-26 19:05:00,453.3200,453.4300,453.2100,453.3000,2115
2024-12-26 19:04:00,453.4000,453.4800,453.3000,453.3200,1587
2024-12-26 19:03:00,453.4501,453.4800,453.3200,453.4500,1166
2024-12-26 19:02:00,453.4000,453.5000,453.3200,453.4500,1238
2024-12-26 19:01:00,453.4500,453.5200,453.3500,453.4000,429
2024-12-26 19:00:00,453.3800,453.5500,453.3200,453.5500,1090
2024-12-26 18:59:00,453.5200,453.5300,453.3200,453.3800,1121
2024-12-26 18:58:00,453.5000,453.5600,453.3200,453.3200,1497
2024-12-26 18:57:00,453.5600,453.6600,453.3900,453.5000,289
2024-12-26 18:56:00,453.5500,453.6925,453.3900,453.3900,194
2024-12-26 18:55:00,453.4800,453.6925,453.4000,453.5500,1689
2024-12-26 18:54:00,453.5200,453.7000,453.3500,453.5300,2089
2024-12-26 18:53:00,453.6000,453.7000,453.5000,453.5101,1385
2024-12-26 18:52:00,453.3800,453.7000,453.3700,453.5500,1868
2024-12-26 18:51:00,453.4000,453.6000,453.3300,453.4000,1215
2024-12-26 18:50:00,453.3800,453.6100,453.3000,453.4850,2654
2024-12-26 18:49:00,453.1950,453.4599,453.1500,453.4000,5222
2024-12-26 18:48:00,453.1350,453.2700,453.0000,453.1600,1862
2024-12-26 18:47:00,453.1550,453.2800,453.0000,453.0400,1929
2024-12-26 18:46:00,452.9500,453.2800,452.9000,453.1150,4072
2024-12-26 18:45:00,452.8500,452.9600,452.8000,452.9500,3144
2024-12-26 18:44:00,452.7100,452.9600,452.6500,452.8910,2972
2024-12-26 18:43:00,452.7600,452.8000,452.6500,452.7000,625
2024-12-26 18:42:00,452.6500,452.8000,452.6000,452.7100,2298
2024-12-26 18:41:00,452.7800,452.7800,452.6000,452.7600,535
2024-12-26 18:40:00,452.9600,452.9600,452.5700,452.7000,999
2024-12-26 18:39:00,452.8800,452.9600,452.8000,452.8800,419
2024-12-26 18:38:00,452.9621,453.0000,452.7600,452.8800,1326
2024-12-26 18:37:00,452.8250,453.0000,452.6500,452.8550,1201
2024-12-26 18:36:00,452.6400,453.0000,452.5600,452.7600,1657
2024-12-26 18:35:00,452.8700,452.8700,452.5603,452.5900,3185
2024-12-26 18:34:00,452.8600,453.0100,452.7000,452.8900,1545
2024-12-26 18:33:00,453.0700,453.2300,452.8000,453.0300,12873
2024-12-26 18:32:00,453.1200,453.2600,453.0700,453.0700,1380
2024-12-26 18:31:00,453.1293,453.2600,453.1000,453.1000,1463
2024-12-26 18:30:00,453.1200,453.2600,453.0700,453.2000,2524
2024-12-26 18:29:00,453.2500,453.2500,453.1000,453.1600,3703
2024-12-26 18:28:00,453.1500,453.2500,453.0700,453.1600,1839
2024-12-26 18:27:00,453.1700,453.2500,453.1000,453.2500,550
2024-12-26 18:26:00,453.2500,453.2500,453.0700,453.1300,1167
2024-12-26 18:25:00,453.1300,453.2500,453.0700,453.1650,4051
2024-12-26 18:24:00,453.1800,453.2500,453.0500,453.1301,2075
2024-12-26 18:23:00,453.2300,453.2900,453.0200,453.1900,3839
2024-12-26 18:22:00,453.1000,453.2300,453.0000,453.1100,5014
2024-12-26 18:21:00,453.1400,453.4000,453.0200,453.0550,2351
2024-12-26 18:20:00,453.4000,453.4000,453.1200,453.1310,2335
2024-12-26 19:59:00,452.3100,452.4900,452.2000,452.2999,12361
2024-12-26 19:58:00,452.4900,452.5000,452.2800,452.2800,8932
2024-12-26 19:57:00,452.6700,452.6700,452.3500,452.4900,6342
2024-12-26 19:56:00,452.8400,452.8400,452.5100,452.5300,8224
2024-12-26 19:55:00,452.9600,452.9700,452.6200,452.6603,4746
2024-12-26 19:54:00,452.9800,453.0000,452.8000,452.8001,9134
2024-12-26 19:53:00,452.9600,453.0900,452.8400,452.8700,2711
2024-12-26 19:52:00,453.0500,453.1000,452.8300,452.8300,3251
2024-12-26 19:51:00,453.0982,453.1000,453.0000,453.1000,3554
2024-12-26 19:50:00,453.0000,453.1100,452.9700,453.0000,6925
2024-12-26 19:49:00,452.8600,453.1100,452.8600,453.0000,1552
2024-12-26 19:48:00,452.8700,453.0000,452.8000,453.0000,2747
2024-12-26 19:47:00,452.9800,452.9999,452.8100,452.9000,1586
2024-12-26 19:46:00,452.9500,453.1100,452.8500,452.9800,2439
2024-12-26 19:45:00,452.8900,453.0000,452.8000,452.9250,2831
2024-12-26 19:44:00,452.7600,452.9900,452.7600,452.8000,2900
2024-12-26 19:43:00,452.8498,452.9900,452.7000,452.7200,6039
2024-12-26 19:42:00,452.9000,452.9500,452.7500,452.7500,4776
2024-12-26 19:41:00,453.1500,453.2000,452.9000,453.0000,5046
2024-12-26 19:40:00,453.1000,453.2000,453.0500,453.1400,1555
2024-12-26 19:39:00,453.0900,453.1900,453.0200,453.1500,2221
2024-12-26 19:38:00,453.1400,453.2000,453.0000,453.0300,1224
2024-12-26 19:37:00,452.9300,453.2500,452.8600,453.1400,3672
2024-12-26 19:36:00,453.0300,453.1400,452.9000,452.9500,6358
2024-12-26 19:35:00,453.1500,453.1500,453.0121,453.0121,449
2024-12-26 19:34:00,453.1050,453.1800,453.0500,453.0800,310
2024-12-26 19:33:00,453.1850,453.2500,453.0111,453.1800,3297
2024-12-26 19:32:00,453.2400,453.2700,453.0200,453.2700,902
2024-12-26 19:31:00,453.3000,453.3500,453.0800,453.2400,1970
2024-12-26 19:30:00,453.2500,453.3500,453.2500,453.3250,1303
2024-12-26 19:29:00,453.2200,453.3490,453.1500,453.3490,5334
2024-12-26 19:28:00,453.2000,453.2500,453.1200,453.2000,1374
2024-12-26 19:27:00,453.1000,453.2500,453.0000,453.1350,2796
2024-12-26 19:26:00,453.0600,453.2000,452.9300,453.0600,2157
2024-12-26 19:25:00,452.9500,453.1000,452.8500,452.9300,1834
2024-12-26 19:24:00,452.9300,453.1100,452.8200,452.9800,4180
2024-12-26 19:23:00,452.7600,452.9300,452.7600,452.8750,739
2024-12-26 19:22:00,452.8000,452.9300,452.6500,452.8700,2877
2024-12-26 19:21:00,452.8000,452.8700,452.6000,452.8350,3714
2024-12-26 19:20:00,453.0000,453.0000,452.6500,452.7500,4460
2024-12-26 19:19:00,452.9500,453.1000,452.9000,453.0000,1034
2024-12-26 19:18:00,453.0000,453.1000,452.7500,452.9500,2684
2024-12-26 19:17:00,453.0200,453.1000,453.0000,453.1000,3905
2024-12-26 19:16:00,453.1500,453.2100,453.0101,453.0500,2205
2024-12-26 19:15:00,453.1300,453.2100,453.1000,453.2000,1112
2024-12-26 19:14:00,453.1600,453.2500,453.0500,453.1300,823
2024-12-26 19:13:00,453.1700,453.2900,453.0500,453.1600,2278
2024-12-26 19:12:00,453.2450,453.2900,453.0500,453.1250,2361
2024-12-26 19:11:00,453.2000,453.3900,453.1800,453.2500,879
2024-12-26 19:10:00,453.2550,453.3500,453.2100,453.2100,1088
2024-12-26 19:09:00,453.3000,453.3000,453.2100,453.3000,679
2024-12-26 19:08:00,453.3750,453.4000,453.3000,453.3000,1328
2024-12-26 19:07:00,453.3500,453.4500,453.3000,453.4000,906
2024-12-26 19:06:00,453.2550,453.4500,453.2100,453.3650,737
2024-12-26 19:05:00,453.3200,453.4300,453.2100,453.3000,2115
2024-12-26 19:04:00,453.4000,453.4800,453.3000,453.3200,1587
2024-12-26 19:03:00,453.4501,453.4800,453.3200,453.4500,1166
2024-12-26 19:02:00,453.4000,453.5000,453.3200,453.4500,1238
2024-12-26 19:01:00,453.4500,453.5200,453.3500,453.4000,429
2024-12-26 19:00:00,453.3800,453.5500,453.3200,453.5500,1090
2024-12-26 18:59:00,453.5200,453.5300,453.3200,453.3800,1121
2024-12-26 18:58:00,453.5000,453.5600,453.3200,453.3200,1497
2024-12-26 18:57:00,453.5600,453.6600,453.3900,453.5000,289
2024-12-26 18:56:00,453.5500,453.6925,453.3900,453.3900,194
2024-12-26 18:55:00,453.4800,453.6925,453.4000,453.5500,1689
2024-12-26 18:54:00,453.5200,453.7000,453.3500,453.5300,2089
2024-12-26 18:53:00,453.6000,453.7000,453.5000,453.5101,1385
2024-12-26 18:52:00,453.3800,453.7000,453.3700,453.5500,1868
2024-12-26 18:51:00,453.4000,453.6000,453.3300,453.4000,1215
2024-12-26 18:50:00,453.3800,453.6100,453.3000,453.4850,2654
2024-12-26 18:49:00,453.1950,453.4599,453.1500,453.4000,5222
2024-12-26 18:48:00,453.1350,453.2700,453.0000,453.1600,1862
2024-12-26 18:47:00,453.1550,453.2800,453.0000,453.0400,1929
2024-12-26 18:46:00,452.9500,453.2800,452.9000,453.1150,4072
2024-12-26 18:45:00,452.8500,452.9600,452.8000,452.9500,3144
2024-12-26 18:44:00,452.7100,452.9600,452.6500,452.8910,2972
2024-12-26 18:43:00,452.7600,452.8000,452.6500,452.7000,625
2024-12-26 18:42:00,452.6500,452.8000,452.6000,452.7100,2298
2024-12-26 18:41:00,452.7800,452.7800,452.6000,452.7600,535
2024-12-26 18:40:00,452.9600,452.9600,452.5700,452.7000,999
2024-12-26 18:39:00,452.8800,452.9600,452.8000,452.8800,419
2024-12-26 18:38:00,452.9621,453.0000,452.7600,452.8800,1326
2024-12-26 18:37:00,452.8250,453.0000,452.6500,452.8550,1201
2024-12-26 18:36:00,452.6400,453.0000,452.5600,452.7600,1657
2024-12-26 18:35:00,452.8700,452.8700,452.5603,452.5900,3185
2024-12-26 18:34:00,452.8600,453.0100,452.7000,452.8900,1545
2024-12-26 18:33:00,453.0700,453.2300,452.8000,453.0300,12873
2024-12-26 18:32:00,453.1200,453.2600,453.0700,453.0700,1380
2024-12-26 18:31:00,453.1293,453.2600,453.1000,453.1000,1463
2024-12-26 18:30:00,453.1200,453.2600,453.0700,453.2000,2524
2024-12-26 18:29:00,453.2500,453.2500,453.1000,453.1600,3703
2024-12-26 18:28:00,453.1500,453.2500,453.0700,453.1600,1839
2024-12-26 18:27:00,453.1700,453.2500,453.1000,453.2500,550
2024-12-26 18:26:00,453.2500,453.2500,453.0700,453.1300,1167
2024-12-26 18:25:00,453.1300,453.2500,453.0700,453.1650,4051
2024-12-26 18:24:00,453.1800,453.2500,453.0500,453.1301,2075
2024-12-26 18:23:00,453.2300,453.2900,453.0200,453.1900,3839
2024-12-26 18:22:00,453.1000,453.2300,453.0000,453.1100,5014
2024-12-26 18:21:00,453.1400,453.4000,453.0200,453.0550,2351
2024-12-26 18:20:00,453.4000,453.4000,453.1200,453.1310,2335
2024-12-26 19:59:00,452.3100,452.4900,452.2000,452.2999,12361
2024-12-26 19:58:00,452.4900,452.5000,452.2800,452.2800,8932
2024-12-26 19:57:00,452.6700,452.6700,452.3500,452.4900,6342
2024-12-26 19:56:00,452.8400,452.8400,452.5100,452.5300,8224
2024-12-26 19:55:00,452.9600,452.9700,452.6200,452.6603,4746
2024-12-26 19:54:00,452.9800,453.0000,452.8000,452.8001,9134
2024-12-26 19:53:00,452.9600,453.0900,452.8400,452.8700,2711
2024-12-26 19:52:00,453.0500,453.1000,452.8300,452.8300,3251
2024-12-26 19:51:00,453.0982,453.1000,453.0000,453.1000,3554
2024-12-26 19:50:00,453.0000,453.1100,452.9700,453.0000,6925
2024-12-26 19:49:00,452.8600,453.1100,452.8600,453.0000,1552
2024-12-26 19:48:00,452.8700,453.0000,452.8000,453.0000,2747
2024-12-26 19:47:00,452.9800,452.9999,452.8100,452.9000,1586
2024-12-26 19:46:00,452.9500,453.1100,452.8500,452.9800,2439
2024-12-26 19:45:00,452.8900,453.0000,452.8000,452.9250,2831
2024-12-26 19:44:00,452.7600,452.9900,452.7600,452.8000,2900
2024-12-26 19:43:00,452.8498,452.9900,452.7000,452.7200,6039
2024-12-26 19:42:00,452.9000,452.9500,452.7500,452.7500,4776
2024-12-26 19:41:00,453.1500,453.2000,452.9000,453.0000,5046
2024-12-26 19:40:00,453.1000,453.2000,453.0500,453.1400,1555
2024-12-26 19:39:00,453.0900,453.1900,453.0200,453.1500,2221
2024-12-26 19:38:00,453.1400,453.2000,453.0000,453.0300,1224
2024-12-26 19:37:00,452.9300,453.2500,452.8600,453.1400,3672
2024-12-26 19:36:00,453.0300,453.1400,452.9000,452.9500,6358
2024-12-26 19:35:00,453.1500,453.1500,453.0121,453.0121,449
2024-12-26 19:34:00,453.1050,453.1800,453.0500,453.0800,310
2024-12-26 19:33:00,453.1850,453.2500,453.0111,453.1800,3297
2024-12-26 19:32:00,453.2400,453.2700,453.0200,453.2700,902
2024-12-26 19:31:00,453.3000,453.3500,453.0800,453.2400,1970
2024-12-26 19:30:00,453.2500,453.3500,453.2500,453.3250,1303
2024-12-26 19:29:00,453.2200,453.3490,453.1500,453.3490,5334
2024-12-26 19:28:00,453.2000,453.2500,453.1200,453.2000,1374
2024-12-26 19:27:00,453.1000,453.2500,453.0000,453.1350,2796
2024-12-26 19:26:00,453.0600,453.2000,452.9300,453.0600,2157
2024-12-26 19:25:00,452.9500,453.1000,452.8500,452.9300,1834
2024-12-26 19:24:00,452.9300,453.1100,452.8200,452.9800,4180
2024-12-26 19:23:00,452.7600,452.9300,452.7600,452.8750,739
2024-12-26 19:22:00,452.8000,452.9300,452.6500,452.8700,2877
2024-12-26 19:21:00,452.8000,452.8700,452.6000,452.8350,3714
2024-12-26 19:20:00,453.0000,453.0000,452.6500,452.7500,4460
2024-12-26 19:19:00,452.9500,453.1000,452.9000,453.0000,1034
2024-12-26 19:18:00,453.0000,453.1000,452.7500,452.9500,2684
2024-12-26 19:17:00,453.0200,453.1000,453.0000,453.1000,3905
2024-12-26 19:16:00,453.1500,453.2100,453.0101,453.0500,2205
2024-12-26 19:15:00,453.1300,453.2100,453.1000,453.2000,1112
2024-12-26 19:14:00,453.1600,453.2500,453.0500,453.1300,823
2024-12-26 19:13:00,453.1700,453.2900,453.0500,453.1600,2278
2024-12-26 19:12:00,453.2450,453.2900,453.0500,453.1250,2361
2024-12-26 19:11:00,453.2000,453.3900,453.1800,453.2500,879
2024-12-26 19:10:00,453.2550,453.3500,453.2100,453.2100,1088
2024-12-26 19:09:00,453.3000,453.3000,453.2100,453.3000,679
2024-12-26 19:08:00,453.3750,453.4000,453.3000,453.3000,1328
2024-12-26 19:07:00,453.3500,453.4500,453.3000,453.4000,906
2024-12-26 19:06:00,453.2550,453.4500,453.2100,453.3650,737
2024-12-26 19:05:00,453.3200,453.4300,453.2100,453.3000,2115
2024-12-26 19:04:00,453.4000,453.4800,453.3000,453.3200,1587
2024-12-26 19:03:00,453.4501,453.4800,453.3200,453.4500,1166
2024-12-26 19:02:00,453.4000,453.5000,453.3200,453.4500,1238
2024-12-26 19:01:00,453.4500,453.5200,453.3500,453.4000,429
2024-12-26 19:00:00,453.3800,453.5500,453.3200,453.5500,1090
2024-12-26 18:59:00,453.5200,453.5300,453.3200,453.3800,1121
2024-12-26 18:58:00,453.5000,453.5600,453.3200,453.3200,1497
2024-12-26 18:57:00,453.5600,453.6600,453.3900,453.5000,289
2024-12-26 18:56:00,453.5500,453.6925,453.3900,453.3900,194
2024-12-26 18:55:00,453.4800,453.6925,453.4000,453.5500,1689
2024-12-26 18:54:00,453.5200,453.7000,453.3500,453.5300,2089
2024-12-26 18:53:00,453.6000,453.7000,453.5000,453.5101,1385
2024-12-26 18:52:00,453.3800,453.7000,453.3700,453.5500,1868
2024-12-26 18:51:00,453.4000,453.6000,453.3300,453.4000,1215
2024-12-26 18:50:00,453.3800,453.6100,453.3000,453.4850,2654
2024-12-26 18:49:00,453.1950,453.4599,453.1500,453.4000,5222
2024-12-26 18:48:00,453.1350,453.2700,453.0000,453.1600,1862
2024-12-26 18:47:00,453.1550,453.2800,453.0000,453.0400,1929
2024-12-26 18:46:00,452.9500,453.2800,452.9000,453.1150,4072
2024-12-26 18:45:00,452.8500,452.9600,452.8000,452.9500,3144
2024-12-26 18:44:00,452.7100,452.9600,452.6500,452.8910,2972
2024-12-26 18:43:00,452.7600,452.8000,452.6500,452.7000,625
2024-12-26 18:42:00,452.6500,452.8000,452.6000,452.7100,2298
2024-12-26 18:41:00,452.7800,452.7800,452.6000,452.7600,535
2024-12-26 18:40:00,452.9600,452.9600,452.5700,452.7000,999
2024-12-26 18:39:00,452.8800,452.9600,452.8000,452.8800,419
2024-12-26 18:38:00,452.9621,453.0000,452.7600,452.8800,1326
2024-12-26 18:37:00,452.8250,453.0000,452.6500,452.8550,1201
2024-12-26 18:36:00,452.6400,453.0000,452.5600,452.7600,1657
2024-12-26 18:35:00,452.8700,452.8700,452.5603,452.5900,3185
2024-12-26 18:34:00,452.8600,453.0100,452.7000,452.8900,1545
2024-12-26 18:33:00,453.0700,453.2300,452.8000,453.0300,12873
2024-12-26 18:32:00,453.1200,453.2600,453.0700,453.0700,1380
2024-12-26 18:31:00,453.1293,453.2600,453.1000,453.1000,1463
2024-12-26 18:30:00,453.1200,453.2600,453.0700,453.2000,2524
2024-12-26 18:29:00,453.2500,453.2500,453.1000,453.1600,3703
2024-12-26 18:28:00,453.1500,453.2500,453.0700,453.1600,1839
2024-12-26 18:27:00,453.1700,453.2500,453.1000,453.2500,550
2024-12-26 18:26:00,453.2500,453.2500,453.0700,453.1300,1167
2024-12-26 18:25:00,453.1300,453.2500,453.0700,453.1650,4051
2024-12-26 18:24:00,453.1800,453.2500,453.0500,453.1301,2075
2024-12-26 18:23:00,453.2300,453.2900,453.0200,453.1900,3839
2024-12-26 18:22:00,453.1000,453.2300,453.0000,453.1100,5014
2024-12-26 18:21:00,453.1400,453.4000,453.0200,453.0550,2351
2024-12-26 18:20:00,453.4000,453.4000,453.1200,453.1310,2335
2024-12-26 19:59:00,452.3100,452.4900,452.2000,452.2999,12361
2024-12-26 19:58:00,452.4900,452.5000,452.2800,452.2800,8932
2024-12-26 19:57:00,452.6700,452.6700,452.3500,452.4900,6342
2024-12-26 19:56:00,452.8400,452.8400,452.5100,452.5300,8224
2024-12-26 19:55:00,452.9600,452.9700,452.6200,452.6603,4746
2024-12-26 19:54:00,452.9800,453.0000,452.8000,452.8001,9134
2024-12-26 19:53:00,452.9600,453.0900,452.8400,452.8700,2711
2024-12-26 19:52:00,453.0500,453.1000,452.8300,452.8300,3251
2024-12-26 19:51:00,453.0982,453.1000,453.0000,453.1000,3554
2024-12-26 19:50:00,453.0000,453.1100,452.9700,453.0000,6925
